,city,hotel_name,people_number,days_number,price,staff,amenities,cleanliness,comfort,value_for_money,location,free_wifi,average_opinion
1711,Gdańsk,LTC Apartments Malczewskiego Centrum,7,7,2137.0,9.0,8.8,8.6,8.8,8.7,8.4,9.3,8.7
1712,Gdańsk,Apartament Sea Waves with Park View by Renters,7,7,3484.0,9.1,7.2,7.8,8.8,8.4,8.4,,8.1
1713,Gdańsk,AAA-apartment Kościuszki by Renters,7,7,2629.0,7.5,8.1,9.4,8.8,8.6,8.8,,7.9
1714,Gdańsk,Dom & House – Old Town Waterlane,7,7,4120.0,8.3,7.9,7.7,7.9,7.7,9.5,8.0,7.8
1715,Gdańsk,Old Town Villa - Zen House Gdansk,7,7,10937.0,9.3,8.9,9.3,9.3,8.6,8.6,,9.0
1716,Gdańsk,Royal Gdansk,7,7,4187.0,9.0,8.2,8.6,8.4,8.3,7.8,8.5,8.2
1717,Gdańsk,DEOnly Wonderland,7,7,16337.0,10.0,9.8,10.0,10.0,9.6,10.0,9.6,10.0
1718,Gdańsk,Apartament Wróblewski,7,7,4673.0,9.9,9.8,9.9,9.9,9.7,10.0,9.4,9.8
1719,Gdańsk,Nadmorski Dwór Comfort Apartments,7,7,2023.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
1720,Gdańsk,Gdansk Srodmiescie Angielska Grobla by Renters,7,7,2560.0,6.9,8.8,9.4,8.1,7.5,10.0,,8.7
1721,Gdańsk,Rezydencja Wind Rose - luxury ApartHotel Gdansk,7,7,3668.0,9.1,9.1,9.0,8.9,8.8,8.6,7.9,9.0
1722,Gdańsk,"Family Luxury Pure Old Town Apartament & Playstation 4, 1-8, 2 sypialnie i salon, parking pub, 60m2",7,7,3038.0,9.2,9.0,9.0,9.3,9.0,9.7,10.0,9.0
1723,Gdańsk,Downtown Apartments Old Town Family - Długa Street,7,7,3331.0,7.3,7.8,7.8,7.8,7.6,9.4,,7.6
1724,Gdańsk,Apartamenty 48 Letnica,7,7,2546.0,9.8,9.7,9.9,9.9,9.8,9.3,10.0,9.8
1725,Gdańsk,Spacious Apartment Grunwaldzka 77 Wrzeszcz by Renters,7,7,2673.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
1726,Gdańsk,Hostel Przy Targu Rybnym,7,7,2312.0,8.0,6.7,7.2,6.7,7.4,9.3,6.4,6.8
1727,Gdańsk,Central Apartments-Gdansk&DG10/41,7,7,1904.0,8.1,7.5,6.6,7.5,7.8,8.8,10.0,7.8
1728,Gdańsk,Bastion Wałowa by Blue Mandarin,7,7,2617.0,9.1,8.7,8.9,8.9,8.7,9.2,9.2,8.8
1729,Gdańsk,Dom w sercu Gdańska,7,14,7836.0,9.5,8.6,9.5,9.1,9.1,8.6,,9.2
1730,Gdańsk,Hilton Gdansk,7,14,28287.0,9.1,8.8,9.2,9.2,8.3,9.7,8.5,8.8
1731,Gdańsk,"Sailor Apartment by Marina Old Town for 8 people, free parking!",7,14,2438.0,8.4,8.0,8.9,8.0,8.6,8.9,,8.1
1732,Gdańsk,Apartament nad morzem - Brzeźno,7,14,4191.0,9.5,9.4,9.4,9.1,9.2,9.4,9.2,9.2
1733,Gdańsk,Apartament Sea Waves with Park View by Renters,7,14,6155.0,9.1,7.2,7.8,8.8,8.4,8.4,,8.1
1734,Gdańsk,CityFlow by Welcome Apartment,7,14,10662.0,9.6,8.4,9.1,8.5,9.0,9.4,10.0,8.9
1735,Gdańsk,AAA-apartment Kościuszki by Renters,7,14,4597.0,7.5,8.1,9.4,8.8,8.6,8.8,,7.9
1736,Gdańsk,Apartamenty 48 Letnica,7,14,3112.0,9.8,9.7,9.9,9.9,9.8,9.3,10.0,9.8
1737,Gdańsk,Spacious Apartment Grunwaldzka 77 Wrzeszcz by Renters,7,14,4730.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
1738,Gdańsk,DEOnly Wonderland,7,14,30024.0,10.0,9.8,10.0,10.0,9.6,10.0,9.6,10.0
1739,Gdańsk,Elite Apartments Sandy,7,14,4303.0,8.5,8.3,7.5,8.3,8.3,8.5,,10.0
1740,Gdańsk,Gdansk Srodmiescie Angielska Grobla by Renters,7,14,4835.0,6.9,8.8,9.4,8.1,7.5,10.0,,8.7
1741,Gdańsk,Rezydencja Wind Rose - luxury ApartHotel Gdansk,7,14,6398.0,9.1,9.1,9.1,8.9,8.8,8.7,7.9,8.7
1742,Gdańsk,Downtown Apartments Old Town Family - Długa Street,7,14,7091.0,7.3,7.8,7.8,7.8,7.6,9.4,,9.0
1743,Gdańsk,Hostel Przy Targu Rybnym,7,14,4624.0,8.0,6.7,7.2,6.7,7.4,9.3,6.4,7.6
1744,Gdańsk,Na Fali,7,14,8366.0,9.9,9.8,9.8,9.9,9.4,9.5,9.2,6.8
1745,Gdańsk,Apartamenty Sun & Snow Doki,7,14,7488.0,9.4,9.6,10.0,9.8,9.4,9.6,10.0,9.7
1746,Gdańsk,Central Apartments-Gdansk&DG10/41,7,14,3893.0,8.1,7.5,6.6,7.5,7.8,8.8,10.0,9.3
1747,Gdańsk,Bastion Wałowa by Blue Mandarin,7,14,5434.0,9.1,8.7,8.9,8.9,8.7,9.2,9.2,7.8
1748,Gorzów Wielkopolski,Hotel Azyl,1,1,130.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1749,Gorzów Wielkopolski,Hotel Fado,1,1,345.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,8.2
1750,Gorzów Wielkopolski,Hotel Gracja,1,1,250.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,7.8
1751,Gorzów Wielkopolski,Hotel Terminal,1,1,225.0,9.0,8.5,9.1,8.8,8.9,8.4,7.5,8.5
1752,Gorzów Wielkopolski,Hotel MCM Plus,1,1,220.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,7.8
1753,Gorzów Wielkopolski,U Marii Hotel,1,1,180.0,7.8,6.7,7.1,6.7,7.1,8.4,7.5,6.7
1754,Gorzów Wielkopolski,"Apartamenty, Boutique Rooms Villa 82, Parking",1,1,239.0,9.4,9.3,9.7,9.5,9.3,9.2,9.5,9.4
1755,Gorzów Wielkopolski,Hostel Przed Świtem,1,1,180.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,8.6
1756,Gorzów Wielkopolski,Pokoje na Warszawskiej,1,1,190.0,9.4,8.7,8.9,8.7,8.9,8.3,8.8,8.7
1757,Gorzów Wielkopolski,Qubus Hotel Gorzów Wielkopolski,1,1,390.0,9.0,8.3,8.8,8.6,8.2,9.1,8.6,8.4
1758,Gorzów Wielkopolski,pokoje Łagodzińska,1,1,115.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,6.2
1759,Gorzów Wielkopolski,Park Gorzów,1,1,232.0,8.5,8.0,8.5,8.5,8.5,8.0,,8.6
1760,Gorzów Wielkopolski,Bulvar Hotel,1,1,420.0,9.0,8.3,8.7,8.5,8.3,9.1,8.3,8.4
1761,Gorzów Wielkopolski,"Apartamenty ""BULWAR GORZOW""",1,1,275.0,9.9,9.6,9.8,9.7,9.6,9.8,8.9,9.7
1762,Gorzów Wielkopolski,White Velvet,1,1,230.0,8.6,8.8,8.4,8.3,8.3,8.5,5.5,8.3
1763,Gorzów Wielkopolski,Apartament Nowe Miasto - przy Deptaku Chrobrego,1,1,328.0,9.3,9.3,9.5,9.1,9.5,9.3,10.0,9.5
1764,Gorzów Wielkopolski,Pokoje LUX na Warszawskiej,1,1,260.0,7.8,8.1,7.5,8.1,7.5,8.6,,7.9
1765,Gorzów Wielkopolski,APARTAMENT SORENTO 27,1,1,246.0,6.9,6.9,7.5,6.9,7.5,7.5,,7.8
1766,Gorzów Wielkopolski,Willa Mercedes,1,1,176.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,7.5
1767,Gorzów Wielkopolski,"Apartamenty ""PRZY KATEDRZE"" GORZÓW - centrum",1,1,365.0,9.9,10.0,10.0,9.8,9.5,9.9,10.0,9.9
1768,Gorzów Wielkopolski,Gościniec,1,1,225.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,9.3
1769,Gorzów Wielkopolski,Gościniec Skwierzyna,1,1,160.0,9.6,8.8,9.2,8.8,9.2,8.9,9.2,8.9
1770,Gorzów Wielkopolski,Zielona Dolina,1,1,150.0,8.7,8.0,8.5,8.1,8.5,8.7,8.6,8.2
1771,Gorzów Wielkopolski,Hotel Gracja,2,1,283.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,7.8
1772,Gorzów Wielkopolski,Hotel Fado,2,1,440.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,8.2
1773,Gorzów Wielkopolski,U Marii Hotel,2,1,180.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.7
1774,Gorzów Wielkopolski,Hotel Terminal,2,1,270.0,9.0,8.5,9.1,8.8,8.9,8.4,7.5,8.5
1775,Gorzów Wielkopolski,Hotel Azyl,2,1,180.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1776,Gorzów Wielkopolski,Hotel MCM Plus,2,1,300.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,7.8
1777,Gorzów Wielkopolski,Bulvar Hotel,2,1,460.0,9.0,8.3,8.7,8.5,8.3,9.1,8.3,8.4
1778,Gorzów Wielkopolski,"Apartamenty ""BULWAR GORZOW""",2,1,285.0,9.9,9.6,9.8,9.7,9.6,9.8,8.9,9.7
1779,Gorzów Wielkopolski,Qubus Hotel Gorzów Wielkopolski,2,1,499.0,9.0,8.3,8.8,8.6,8.2,9.1,8.6,8.4
1780,Gorzów Wielkopolski,Apartament Nowe Miasto - przy Deptaku Chrobrego,2,1,328.0,9.3,9.3,9.5,9.1,9.5,9.3,10.0,9.5
1781,Gorzów Wielkopolski,Hotel Fado,2,2,880.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,8.2
1782,Gorzów Wielkopolski,Hotel Gracja,2,2,565.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,7.8
1783,Gorzów Wielkopolski,U Marii Hotel,2,2,360.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.7
1784,Gorzów Wielkopolski,Apartament Gorzów,2,2,500.0,8.6,8.3,7.2,7.5,7.5,9.2,,7.1
1785,Gorzów Wielkopolski,APARTAMENT KOSMOS GORZOW,2,2,418.0,8.5,8.4,8.3,8.2,8.1,8.5,10.0,8.3
1786,Gorzów Wielkopolski,Hotel MCM Plus,2,2,600.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,7.8
1787,Gorzów Wielkopolski,Hotel Azyl,2,2,360.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1788,Gorzów Wielkopolski,Apartament Olimp,2,2,460.0,9.6,9.7,9.5,9.6,9.5,9.1,9.8,9.5
1789,Gorzów Wielkopolski,Hotel Gorzów,2,2,640.0,8.9,7.7,8.4,7.9,8.0,8.3,7.4,7.9
1790,Gorzów Wielkopolski,Hostel Przed Świtem,2,2,380.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,8.6
1791,Gorzów Wielkopolski,APARTAMENT I KOSMOS Gorzow,2,2,342.0,7.0,6.1,6.0,6.0,5.6,7.1,,6.1
1792,Gorzów Wielkopolski,Pokoje na Warszawskiej,2,2,380.0,9.4,8.7,8.9,8.7,8.9,8.3,8.8,8.7
1793,Gorzów Wielkopolski,Qubus Hotel Gorzów Wielkopolski,2,2,999.0,9.0,8.3,8.8,8.6,8.2,9.1,8.6,8.4
1794,Gorzów Wielkopolski,pokoje Łagodzińska,2,2,230.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,6.2
1795,Gorzów Wielkopolski,Willa Mercedes,2,2,396.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,7.5
1796,Gorzów Wielkopolski,Like at Home,2,2,500.0,9.0,8.6,8.5,8.8,9.0,9.3,,9.0
1797,Gorzów Wielkopolski,Apartament Walczaka nr 16 MIEJSCE PARKINGOWE,2,2,480.0,9.4,9.0,9.1,9.0,8.9,9.0,10.0,9.0
1798,Gorzów Wielkopolski,Loft Apartament 1,2,2,522.0,9.8,9.8,9.8,9.7,9.7,9.6,9.7,9.7
1799,Gorzów Wielkopolski,Pokoje LUX na Warszawskiej,2,2,520.0,7.8,8.1,7.5,8.1,7.5,8.6,,7.9
1800,Gorzów Wielkopolski,"Apartamenty ""PRZY KATEDRZE"" GORZÓW - centrum",2,2,730.0,9.9,10.0,10.0,9.8,9.5,9.9,10.0,9.9
1801,Gorzów Wielkopolski,Apartament MM MIEJSCE PARKINGOWE,2,2,440.0,9.3,9.5,9.8,9.3,9.6,9.3,6.3,9.0
1802,Gorzów Wielkopolski,APARTAMENT SORENTO 27,2,2,491.0,6.9,6.9,7.5,6.9,7.5,7.5,,7.8
1803,Gorzów Wielkopolski,PocztowaResort,2,2,700.0,9.3,9.5,9.5,9.5,9.4,9.9,10.0,9.4
1804,Gorzów Wielkopolski,Gościniec,2,2,500.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,9.3
1805,Gorzów Wielkopolski,Hotel Fado,2,7,2980.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,8.2
1806,Gorzów Wielkopolski,Apartament Gorzów,2,7,1950.0,8.6,8.3,7.2,7.5,7.5,9.2,,7.1
1807,Gorzów Wielkopolski,Hotel Gracja,2,7,2943.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,7.8
1808,Gorzów Wielkopolski,U Marii Hotel,2,7,1260.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.7
1809,Gorzów Wielkopolski,APARTAMENT I KOSMOS Gorzow,2,7,1238.0,7.0,6.1,6.0,6.0,5.6,7.1,,6.1
1810,Gorzów Wielkopolski,Hotel Azyl,2,7,1260.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1811,Gorzów Wielkopolski,Pokoje na Warszawskiej,2,7,1440.0,9.4,8.7,8.9,8.7,8.9,8.3,8.8,3.0
1812,Gorzów Wielkopolski,pokoje Łagodzińska,2,7,805.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,8.7
1813,Gorzów Wielkopolski,Hotel MCM Plus,2,7,2100.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,6.2
1814,Gorzów Wielkopolski,Hostel Przed Świtem,2,7,1330.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,7.8
1815,Gorzów Wielkopolski,Pokoje LUX na Warszawskiej,2,7,1700.0,7.8,8.1,7.5,8.1,7.5,8.6,,8.6
1816,Gorzów Wielkopolski,Like at Home,2,7,1750.0,9.0,8.6,8.5,8.8,9.0,9.3,,7.9
1817,Gorzów Wielkopolski,Willa Mercedes,2,7,1323.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,9.0
1818,Gorzów Wielkopolski,Apartament Gorzów,2,7,1663.0,9.5,9.2,9.5,9.3,9.4,9.1,10.0,7.5
1819,Gorzów Wielkopolski,Apartament MM MIEJSCE PARKINGOWE,2,7,1505.0,9.3,9.5,9.8,9.3,9.6,9.3,6.3,9.4
1820,Gorzów Wielkopolski,APARTAMENT SORENTO 27,2,7,1826.0,6.9,6.9,7.5,6.9,7.5,7.5,,9.0
1821,Gorzów Wielkopolski,Apartament Przy Katedrze,2,7,1820.0,9.0,8.7,8.1,8.6,8.8,9.5,9.6,7.8
1822,Gorzów Wielkopolski,Gościniec,2,7,1750.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,8.8
1823,Gorzów Wielkopolski,Shutter Apartment,2,7,2499.0,9.6,9.5,9.4,9.4,8.9,8.8,9.6,9.3
1824,Gorzów Wielkopolski,Marina Santok,2,7,2135.0,9.6,9.3,9.3,9.1,9.6,9.4,,9.2
1825,Gorzów Wielkopolski,GlampingSantoczno,2,7,3200.0,8.8,9.2,9.4,9.4,8.6,8.9,,9.4
1826,Gorzów Wielkopolski,Dom w Santocznie,2,7,2771.0,9.3,9.2,9.5,9.2,9.5,9.2,9.6,9.1
1827,Gorzów Wielkopolski,Zielona Dolina,2,7,1050.0,8.7,8.0,8.5,8.1,8.5,8.7,8.6,9.1
1828,Gorzów Wielkopolski,Hotel Azyl,2,14,2520.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1829,Gorzów Wielkopolski,APARTAMENT I KOSMOS Gorzow,2,14,2448.0,7.0,6.1,6.0,6.0,5.6,7.1,,6.1
1830,Gorzów Wielkopolski,Apartament Gorzów,2,14,3900.0,8.6,8.3,7.2,7.5,7.5,9.2,,7.1
1831,Gorzów Wielkopolski,U Marii Hotel,2,14,2520.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.7
1832,Gorzów Wielkopolski,Pokoje na Warszawskiej,2,14,2630.0,9.4,8.7,8.9,8.7,8.9,8.3,8.8,3.0
1833,Gorzów Wielkopolski,pokoje Łagodzińska,2,14,1610.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,8.7
1834,Gorzów Wielkopolski,Pokoje LUX na Warszawskiej,2,14,3120.0,7.8,8.1,7.5,8.1,7.5,8.6,,6.2
1835,Gorzów Wielkopolski,Hotel MCM Plus,2,14,4200.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,7.9
1836,Gorzów Wielkopolski,Hostel Przed Świtem,2,14,2660.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,7.8
1837,Gorzów Wielkopolski,Like at Home,2,14,3500.0,9.0,8.6,8.5,8.8,9.0,9.3,,8.6
1838,Gorzów Wielkopolski,Hotel Terminal,2,14,3780.0,9.0,8.5,9.1,8.8,8.9,8.4,7.5,9.0
1839,Gorzów Wielkopolski,Hotel Gracja,2,14,5885.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,8.5
1840,Gorzów Wielkopolski,Apartament Gorzów,2,14,3275.0,9.5,9.2,9.5,9.3,9.4,9.1,10.0,7.8
1841,Gorzów Wielkopolski,Hotel Fado,2,14,9960.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,9.4
1842,Gorzów Wielkopolski,Apartament MM MIEJSCE PARKINGOWE,2,14,2957.0,9.3,9.5,9.8,9.3,9.6,9.3,6.3,8.2
1843,Gorzów Wielkopolski,Apartament Przy Katedrze,2,14,3640.0,9.0,8.7,8.1,8.6,8.8,9.5,9.6,9.0
1844,Gorzów Wielkopolski,Willa Mercedes,2,14,2646.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,8.8
1845,Gorzów Wielkopolski,Gościniec,2,14,3500.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,7.5
1846,Gorzów Wielkopolski,Shutter Apartment,2,14,4998.0,9.6,9.5,9.4,9.4,8.9,8.8,9.6,9.3
1847,Gorzów Wielkopolski,Marina Santok,2,14,4270.0,9.6,9.3,9.3,9.1,9.6,9.4,,9.2
1848,Gorzów Wielkopolski,GlampingSantoczno,2,14,6000.0,8.8,9.2,9.4,9.4,8.6,8.9,,9.4
1849,Gorzów Wielkopolski,Dom w Santocznie,2,14,5447.0,9.3,9.2,9.5,9.2,9.5,9.2,9.6,9.1
1850,Gorzów Wielkopolski,Złota Rybka Lubniewice,2,14,4620.0,9.1,8.6,8.9,8.7,9.0,9.6,10.0,9.1
1851,Gorzów Wielkopolski,Hotel Fado,7,1,1485.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,8.2
1852,Gorzów Wielkopolski,U Marii Hotel,7,1,820.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.7
1853,Gorzów Wielkopolski,Hotel MCM Plus,7,1,1012.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,7.8
1854,Gorzów Wielkopolski,Hotel Gracja,7,1,951.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,7.8
1855,Gorzów Wielkopolski,Hotel Azyl,7,1,900.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1856,Gorzów Wielkopolski,Qubus Hotel Gorzów Wielkopolski,7,1,1888.0,9.0,8.3,8.8,8.6,8.2,9.1,8.6,8.4
1857,Gorzów Wielkopolski,U Marii Hotel,7,2,1180.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.7
1858,Gorzów Wielkopolski,pokoje Łagodzińska,7,2,750.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,6.2
1859,Gorzów Wielkopolski,Hotel Gracja,7,2,2335.0,8.6,7.9,8.3,7.9,8.0,8.6,7.9,7.8
1860,Gorzów Wielkopolski,Hotel Fado,7,2,2970.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,8.2
1861,Gorzów Wielkopolski,Hostel Przed Świtem,7,2,1174.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,8.6
1862,Gorzów Wielkopolski,Willa Mercedes,7,2,960.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,7.5
1863,Gorzów Wielkopolski,Hotel MCM Plus,7,2,2360.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,7.8
1864,Gorzów Wielkopolski,Hotel Gorzów,7,2,2420.0,8.9,7.7,8.4,7.9,8.0,8.3,7.4,7.9
1865,Gorzów Wielkopolski,Hotel Azyl,7,2,1800.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,6.8
1866,Gorzów Wielkopolski,Qubus Hotel Gorzów Wielkopolski,7,2,3789.0,9.0,8.3,8.8,8.6,8.2,9.1,8.6,8.4
1867,Gorzów Wielkopolski,Gościniec,7,2,2200.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,9.3
1868,Gorzów Wielkopolski,Marina Santok,7,2,1220.0,9.6,9.3,9.3,9.1,9.6,9.4,,9.4
1869,Gorzów Wielkopolski,Zielony Cypel,7,2,2432.0,8.9,8.1,8.9,8.4,7.9,9.5,5.0,8.6
1870,Gorzów Wielkopolski,Zielona Dolina,7,2,1060.0,8.7,8.0,8.5,8.1,8.5,8.7,8.6,8.2
1871,Gorzów Wielkopolski,Gościniec Skwierzyna,7,2,1360.0,9.6,8.8,9.2,8.8,9.2,8.9,9.2,8.9
1872,Gorzów Wielkopolski,Knajpa Sorba,7,2,1020.0,9.2,7.4,7.9,7.4,8.1,8.3,8.8,7.5
1873,Gorzów Wielkopolski,Domki przy Obrze,7,2,1334.0,9.7,9.0,9.3,9.1,9.2,9.0,10.0,8.9
1874,Gorzów Wielkopolski,Zamkowa 4,7,2,2200.0,9.6,9.3,9.7,9.4,9.3,9.6,,9.3
1875,Gorzów Wielkopolski,pokoje Łagodzińska,7,7,2625.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,3.0
1876,Gorzów Wielkopolski,U Marii Hotel,7,7,4130.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.2
1877,Gorzów Wielkopolski,Willa Mercedes,7,7,3220.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,6.7
1878,Gorzów Wielkopolski,Hotel Fado,7,7,10270.0,8.9,8.2,8.6,8.5,8.0,8.7,8.2,7.5
1879,Gorzów Wielkopolski,Hostel Przed Świtem,7,7,4109.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,8.2
1880,Gorzów Wielkopolski,Hotel MCM Plus,7,7,8260.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,8.6
1881,Gorzów Wielkopolski,Hotel Azyl,7,7,6300.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,7.8
1882,Gorzów Wielkopolski,Gościniec,7,7,7700.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,6.8
1883,Gorzów Wielkopolski,Marina Santok,7,7,4270.0,9.6,9.3,9.3,9.1,9.6,9.4,,9.3
1884,Gorzów Wielkopolski,Zielony Cypel,7,7,7672.0,8.9,8.1,8.9,8.4,7.9,9.5,5.0,9.4
1885,Gorzów Wielkopolski,Zielona Dolina,7,7,3339.0,8.7,8.0,8.5,8.1,8.5,8.7,8.6,8.6
1886,Gorzów Wielkopolski,Knajpa Sorba,7,7,3570.0,9.2,7.4,7.9,7.4,8.1,8.3,8.8,8.2
1887,Gorzów Wielkopolski,Gościniec Skwierzyna,7,7,4760.0,9.6,8.8,9.2,8.8,9.2,8.9,9.2,7.5
1888,Gorzów Wielkopolski,Domki przy Obrze,7,7,4668.0,9.7,9.0,9.3,9.1,9.2,9.0,10.0,8.9
1889,Gorzów Wielkopolski,Zamkowa 4,7,7,7420.0,9.6,9.3,9.7,9.4,9.3,9.6,,8.9
1890,Gorzów Wielkopolski,pokoje Łagodzińska,7,14,5250.0,7.4,6.4,6.5,6.5,7.1,6.7,6.4,3.0
1891,Gorzów Wielkopolski,U Marii Hotel,7,14,8260.0,7.8,6.7,7.1,6.7,7.0,8.4,7.5,6.2
1892,Gorzów Wielkopolski,Willa Mercedes,7,14,6440.0,8.2,7.8,8.5,8.0,7.8,8.2,8.9,6.7
1893,Gorzów Wielkopolski,Hostel Przed Świtem,7,14,8218.0,9.3,8.4,8.8,8.5,8.7,8.1,8.3,7.5
1894,Gorzów Wielkopolski,Hotel MCM Plus,7,14,16520.0,8.5,7.8,8.3,8.0,8.0,8.4,8.1,8.6
1895,Gorzów Wielkopolski,Hotel Azyl,7,14,12600.0,7.9,6.7,7.4,6.9,7.0,7.7,7.7,7.8
1896,Gorzów Wielkopolski,Gościniec,7,14,15400.0,9.5,9.3,9.8,9.5,8.8,9.3,7.5,6.8
1897,Gorzów Wielkopolski,Marina Santok,7,14,8540.0,9.6,9.3,9.3,9.1,9.6,9.4,,9.3
1898,Gorzów Wielkopolski,Zielony Cypel,7,14,15344.0,8.9,8.1,8.9,8.4,7.9,9.5,5.0,9.4
1899,Gorzów Wielkopolski,Zielona Dolina,7,14,6678.0,8.7,8.0,8.5,8.1,8.5,8.7,8.6,8.6
1900,Gorzów Wielkopolski,Knajpa Sorba,7,14,7140.0,9.2,7.4,7.9,7.4,8.1,8.3,8.8,8.2
1901,Gorzów Wielkopolski,Domki przy Obrze,7,14,9335.0,9.7,9.0,9.3,9.1,9.2,9.0,10.0,7.5
1902,Gorzów Wielkopolski,Gościniec Skwierzyna,7,14,9520.0,9.6,8.8,9.2,8.8,9.2,8.9,9.2,8.9
1903,Gorzów Wielkopolski,Zamkowa 4,7,14,14840.0,9.6,9.3,9.7,9.4,9.3,9.6,,8.9
1904,Hamburg,Generator Hamburg,1,1,70.0,8.1,6.9,7.4,7.1,7.4,8.9,7.8,6.9
1905,Hamburg,Zollenspieker Fährhaus,1,1,526.0,9.1,9.2,9.4,9.4,8.3,9.3,8.6,8.9
1906,Hamburg,Novum Hotel City Nord,1,1,348.0,8.3,7.4,8.2,7.5,7.7,6.9,7.9,7.2
1907,Hamburg,Leonardo Hotel Hamburg Stillhorn,1,1,343.0,8.5,7.8,8.1,8.0,7.7,7.5,8.3,7.6
1908,Hamburg,Super 8 by Wyndham Hamburg Mitte,1,1,365.0,8.6,7.8,8.4,8.1,8.1,7.5,8.4,7.8
1909,Hamburg,Ruby Lotti Hotel Hamburg,1,1,543.0,8.5,8.1,8.4,8.3,7.5,9.4,8.6,8.0
1910,Hamburg,ibis Hotel Hamburg Alster Centrum,1,1,417.0,8.6,7.2,7.8,7.4,7.3,8.9,8.0,7.4
1911,Hamburg,Entrée Glinde Restaurant & Tagungshotel,1,1,166.0,7.5,5.6,6.1,5.9,6.4,6.9,7.3,5.7
1912,Hamburg,Ibis Hamburg City,1,1,408.0,8.3,7.4,7.8,7.5,7.3,8.4,7.6,7.4
1913,Hamburg,a&o Hamburg Hauptbahnhof,1,1,66.0,7.3,6.6,6.5,6.4,7.1,7.7,7.9,6.2
1914,Hamburg,B&B Hotel Hamburg-Harburg,1,1,295.0,8.4,7.6,8.0,7.6,7.6,7.3,8.2,7.5
1915,Hamburg,Hotel Hamburg Inn,1,1,195.0,7.7,6.7,7.4,7.0,7.3,7.1,6.6,6.6
